reported_hunt_year,model_target_year,source_file,source_page,source_family,section_title,species,hunt_code,hunt_name,unit_context,permits,quota,hunters_afield,harvest_total,harvest_male,harvest_female,harvest_young,average_days,percent_success,hunter_satisfaction,metric_count,metric_raw,parse_notes,raw_line,source_sha256,source_path,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,average_age_2024_from_24_bg,average_age_3yr_from_24_bg,age_source_table_24_bg,age_mapping_status_24_bg
2024,2025,24_bg_report.pdf,82,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1085,Vernal/Bonanza,9B,10,,2.0,12,,,,89.0,100.0,,7,10|2|12|100|89|8.2|13.6,,9B EA1085 Vernal/Bonanza 10 2 12 100 89 8.2 13.6,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,10,2,12.0,100.0,89.0,8.2,13.6,,,,,,,,
2024,2025,24_bg_report.pdf,82,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA2038,Wasatch Mtns,17,70,,9.0,79,,,,728.0,881.0,,7,70|9|79|881|728|5.7|10.9,,17 EA2038 Wasatch Mtns 70 9 79 881 728 5.7 10.9,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,70,9,79.0,881.0,728.0,5.7,10.9,,,,,,,,
2024,2025,24_bg_report.pdf,82,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA2037,Yellowstone,9A,14,,7.0,21,,,,151.0,180.0,,7,14|7|21|180|151|7.4|13.9,,9A EA2037 Yellowstone 14 7 21 180 151 7.4 13.9,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,14,7,21.0,180.0,151.0,7.4,13.9,,,,,,,,
2024,2025,24_bg_report.pdf,82,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1225,"Book Cliffs, Bitter Creek/South",10,94,,10.0,104,,,,138.0,158.0,,7,94|10|104|158|138|2.7|75.2,,"10 EA1225 Book Cliffs, Bitter Creek/South 94 10 104 158 138 2.7 75.2",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,94,10,104.0,158.0,138.0,2.7,75.2,,,,,,,,
2024,2025,24_bg_report.pdf,82,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1060,"North Slope, West Daggett",8B,1,,0.0,1,,,,15.0,20.0,,7,1|0|1|20|15|5.5|6.7,,"8B EA1060 North Slope, West Daggett 1 0 1 20 15 5.5 6.7",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,1,0,1.0,20.0,15.0,5.5,6.7,,,,,,,,
2024,2025,24_bg_report.pdf,82,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1061,"North Slope, West Daggett",8B,3,,0.0,3,,,,18.0,20.0,,7,3|0|3|20|18|5.3|16.7,,"8B EA1061 North Slope, West Daggett 3 0 3 20 18 5.3 16.7",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,3,0,3.0,20.0,18.0,5.3,16.7,,,,,,,,
2024,2025,24_bg_report.pdf,82,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1189,"Wasatch Mtns, West-Central",17,39,,4.0,43,,,,345.0,421.0,,7,39|4|43|421|345|3.7|12.6,,"17 EA1189 Wasatch Mtns, West-Central 39 4 43 421 345 3.7 12.6",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,39,4,43.0,421.0,345.0,3.7,12.6,,,,,,,,
2024,2025,24_bg_report.pdf,82,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1245,Yellowstone,9A,5,,0.0,5,,,,39.0,49.0,,7,5|0|5|49|39|4.9|13.5,,9A EA1245 Yellowstone 5 0 5 49 39 4.9 13.5,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,5,0,5.0,49.0,39.0,4.9,13.5,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1222,"Beaver, East",22,12,,0.0,12,,,,26.0,29.0,,7,12|0|12|29|26|3.9|45.8,,"22 EA1222 Beaver, East 12 0 12 29 26 3.9 45.8",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,12,0,12.0,29.0,26.0,3.9,45.8,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1223,"Beaver, East",22,15,,0.0,15,,,,24.0,29.0,,7,15|0|15|29|24|4.1|60.9,,"22 EA1223 Beaver, East 15 0 15 29 24 4.1 60.9",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,15,0,15.0,29.0,24.0,4.1,60.9,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1224,"Book Cliffs, Bitter Creek/South",10,56,,3.0,59,,,,121.0,124.0,,7,56|3|59|124|121|4.3|48.7,,"10 EA1224 Book Cliffs, Bitter Creek/South 56 3 59 124 121 4.3 48.7",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,56,3,59.0,124.0,121.0,4.3,48.7,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1075,Boulder East,25C/26,7,,2.0,9,,,,12.0,15.0,,7,7|2|9|15|12|3.3|75.0,,25C/26 EA1075 Boulder East 7 2 9 15 12 3.3 75.0,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,7,2,9.0,15.0,12.0,3.3,75.0,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1076,Boulder West,25C/26,9,,1.0,10,,,,17.0,20.0,,7,9|1|10|20|17|3.6|60.0,,25C/26 EA1076 Boulder West 9 1 10 20 17 3.6 60.0,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,9,1,10.0,20.0,17.0,3.6,60.0,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1077,Boulder-Circle Cliffs,25C/26,14,,0.0,14,,,,19.0,20.0,,7,14|0|14|20|19|4.6|76.5,,25C/26 EA1077 Boulder-Circle Cliffs 14 0 14 20 19 4.6 76.5,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,14,0,14.0,20.0,19.0,4.6,76.5,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1266,"Box Elder, Hansel Mtn",1,3,,0.0,3,,,,18.0,20.0,,7,3|0|3|20|18|7.3|18.8,,"1 EA1266 Box Elder, Hansel Mtn 3 0 3 20 18 7.3 18.8",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,3,0,3.0,20.0,18.0,7.3,18.8,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1203,"Box Elder, Pilot Mtn",1,3,,0.0,3,,,,5.0,5.0,,7,3|0|3|5|5|4.5|50.0,,"1 EA1203 Box Elder, Pilot Mtn 3 0 3 5 5 4.5 50.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,3,0,3.0,5.0,5.0,4.5,50.0,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,harvest harvest harvest afield hunted rate (%),Antlerless Elk,EA1204,"Box Elder, Pilot Mtn",1,0,,0.0,0,,,,5.0,5.0,,7,0|0|0|5|5|3.2|0.0,,"1 EA1204 Box Elder, Pilot Mtn 0 0 0 5 5 3.2 0.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,0,0,0.0,5.0,5.0,3.2,0.0,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1267,Cache,2,18,,1.0,19,,,,112.0,120.0,,7,18|1|19|120|112|6.1|17.3,,2 EA1267 Cache 18 1 19 120 112 6.1 17.3,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,18,1,19.0,120.0,112.0,6.1,17.3,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1010,"Cache, Rich",2,3,,0.0,3,,,,18.0,18.0,,7,3|0|3|18|18|8.1|14.3,,"2 EA1010 Cache, Rich 3 0 3 18 18 8.1 14.3",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,3,0,3.0,18.0,18.0,8.1,14.3,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1193,"Cache, Rich",2,4,,2.0,6,,,,14.0,19.0,,7,4|2|6|19|14|4.7|46.2,,"2 EA1193 Cache, Rich 4 2 6 19 14 4.7 46.2",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,4,2,6.0,19.0,14.0,4.7,46.2,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1011,"Cache, Richards Hollow",2,10,,3.0,13,,,,19.0,20.0,,7,10|3|13|20|19|5.0|68.4,,"2 EA1011 Cache, Richards Hollow 10 3 13 20 19 5.0 68.4",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,10,3,13.0,20.0,19.0,5.0,68.4,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1012,"Cache, Richmond Hyde Park",2,1,,0.0,1,,,,5.0,10.0,,7,1|0|1|10|5|8.6|20.0,,"2 EA1012 Cache, Richmond Hyde Park 1 0 1 10 5 8.6 20.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,1,0,1.0,10.0,5.0,8.6,20.0,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1206,"Cache, Richmond Hyde Park",2,4,,0.0,4,,,,9.0,10.0,,7,4|0|4|10|9|7.5|50.0,,"2 EA1206 Cache, Richmond Hyde Park 4 0 4 10 9 7.5 50.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,4,0,4.0,10.0,9.0,7.5,50.0,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1026,Chalk Creek,6,67,,4.0,71,,,,245.0,340.0,,7,67|4|71|340|245|6.8|28.8,,6 EA1026 Chalk Creek 67 4 71 340 245 6.8 28.8,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,67,4,71.0,340.0,245.0,6.8,28.8,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1089,Diamond Mtn,9C,8,,3.0,11,,,,43.0,48.0,,7,8|3|11|48|43|3.7|26.8,,9C EA1089 Diamond Mtn 8 3 11 48 43 3.7 26.8,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,8,3,11.0,48.0,43.0,3.7,26.8,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1090,Diamond Mtn,9C,14,,0.0,14,,,,46.0,48.0,,7,14|0|14|48|46|3.2|31.1,,9C EA1090 Diamond Mtn 14 0 14 48 46 3.2 31.1,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,14,0,14.0,48.0,46.0,3.2,31.1,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1236,East Canyon,5,76,,9.0,85,,,,250.0,296.0,,7,76|9|85|296|250|5.6|34.1,,5 EA1236 East Canyon 76 9 85 296 250 5.6 34.1,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,76,9,85.0,296.0,250.0,5.6,34.1,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1209,"Fillmore, Oak Creek LE",21,11,,4.0,15,,,,44.0,49.0,,7,11|4|15|49|44|9.4|34.3,,"21 EA1209 Fillmore, Oak Creek LE 11 4 15 49 44 9.4 34.3",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,11,4,15.0,49.0,44.0,9.4,34.3,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1030,"Fillmore, Pahvant",21,14,,1.0,15,,,,45.0,49.0,,7,14|1|15|49|45|4.4|33.3,,"21 EA1030 Fillmore, Pahvant 14 1 15 49 45 4.4 33.3",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,14,1,15.0,49.0,45.0,4.4,33.3,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1031,"Fillmore, Pahvant",21,17,,3.0,20,,,,41.0,49.0,,7,17|3|20|49|41|9.3|48.4,,"21 EA1031 Fillmore, Pahvant 17 3 20 49 41 9.3 48.4",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,17,3,20.0,49.0,41.0,9.3,48.4,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1078,Fishlake/Thousand Lakes,25AB,39,,7.0,46,,,,129.0,133.0,,7,39|7|46|133|129|5.5|35.5,,25AB EA1078 Fishlake/Thousand Lakes 39 7 46 133 129 5.5 35.5,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,39,7,46.0,133.0,129.0,5.5,35.5,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1079,Fishlake/Thousand Lakes East,25AB,28,,1.0,29,,,,46.0,48.0,,7,28|1|29|48|46|3.7|63.0,,25AB EA1079 Fishlake/Thousand Lakes East 28 1 29 48 46 3.7 63.0,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,28,1,29.0,48.0,46.0,3.7,63.0,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1080,Fishlake/Thousand Lakes West,25AB,21,,2.0,23,,,,27.0,28.0,,7,21|2|23|28|27|3.9|84.6,,25AB EA1080 Fishlake/Thousand Lakes West 21 2 23 28 27 3.9 84.6,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,21,2,23.0,28.0,27.0,3.9,84.6,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1033,Kamas,7,24,,1.0,25,,,,107.0,124.0,,7,24|1|25|124|107|6.2|23.8,,7 EA1033 Kamas 24 1 25 124 107 6.2 23.8,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,24,1,25.0,124.0,107.0,6.2,23.8,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA2033,Kamas,7,1,,0.0,1,,,,64.0,100.0,,7,1|0|1|100|64|6.4|1.9,,7 EA2033 Kamas 1 0 1 100 64 6.4 1.9,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,1,0,1.0,100.0,64.0,6.4,1.9,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1035,"Kamas, Oakley",7,13,,4.0,17,,,,102.0,124.0,,7,13|4|17|124|102|6.4|16.3,,"7 EA1035 Kamas, Oakley 13 4 17 124 102 6.4 16.3",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,13,4,17.0,124.0,102.0,6.4,16.3,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1037,"La Sal, Dolores Triangle",13B,16,,2.0,18,,,,40.0,47.0,,7,16|2|18|47|40|3.8|45.5,,"13B EA1037 La Sal, Dolores Triangle 16 2 18 47 40 3.8 45.5",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,16,2,18.0,47.0,40.0,3.8,45.5,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1038,"La Sal, La Sal Mtns",13A,45,,9.0,54,,,,270.0,296.0,,7,45|9|54|296|270|5.5|20.0,,"13A EA1038 La Sal, La Sal Mtns 45 9 54 296 270 5.5 20.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,45,9,54.0,296.0,270.0,5.5,20.0,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1039,"La Sal, La Sal Mtns",13A,20,,5.0,25,,,,201.0,246.0,,7,20|5|25|246|201|7.2|12.5,,"13A EA1039 La Sal, La Sal Mtns 20 5 25 246 201 7.2 12.5",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,20,5,25.0,246.0,201.0,7.2,12.5,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1237,"La Sal, La Sal Mtns, North",13A,31,,4.0,35,,,,120.0,148.0,,7,31|4|35|148|120|6.2|29.0,,"13A EA1237 La Sal, La Sal Mtns, North 31 4 35 148 120 6.2 29.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,31,4,35.0,148.0,120.0,6.2,29.0,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1013,"Manti, Central",16B,21,,4.0,25,,,,59.0,60.0,,7,21|4|25|60|59|4.7|43.1,,"16B EA1013 Manti, Central 21 4 25 60 59 4.7 43.1",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,21,4,25.0,60.0,59.0,4.7,43.1,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1015,"Manti, Ferron Canyon",16B,17,,3.0,20,,,,56.0,58.0,,7,17|3|20|58|56|4.9|35.2,,"16B EA1015 Manti, Ferron Canyon 17 3 20 58 56 4.9 35.2",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,17,3,20.0,58.0,56.0,4.9,35.2,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1017,,16B,26,,1.0,27,,,,64.0,69.0,,7,26|1|27|69|64|8.7|42.3,,16B EA1017 26 1 27 69 64 8.7 42.3,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,26,1,27.0,69.0,64.0,8.7,42.3,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1018,"Manti, Horn Mtn",16B,24,,6.0,30,,,,48.0,49.0,,7,24|6|30|49|48|4.7|61.7,,"16B EA1018 Manti, Horn Mtn 24 6 30 49 48 4.7 61.7",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,24,6,30.0,49.0,48.0,4.7,61.7,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1020,"Manti, Mohrland-Stump Flat",16B,43,,10.0,53,,,,78.0,88.0,,7,43|10|53|88|78|6.8|68.9,,"16B EA1020 Manti, Mohrland-Stump Flat 43 10 53 88 78 6.8 68.9",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,43,10,53.0,88.0,78.0,6.8,68.9,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1022,"Manti, North",16B,65,,6.0,71,,,,258.0,271.0,,7,65|6|71|271|258|4.3|27.4,,"16B EA1022 Manti, North 65 6 71 271 258 4.3 27.4",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,65,6,71.0,271.0,258.0,4.3,27.4,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1023,"Manti, South",16B,28,,6.0,34,,,,90.0,97.0,,7,28|6|34|97|90|4.5|38.1,,"16B EA1023 Manti, South 28 6 34 97 90 4.5 38.1",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,28,6,34.0,97.0,90.0,4.5,38.1,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1024,"Manti, South",16B,61,,7.0,68,,,,94.0,98.0,,7,61|7|68|98|94|5.7|72.9,,"16B EA1024 Manti, South 61 7 68 98 94 5.7 72.9",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,61,7,68.0,98.0,94.0,5.7,72.9,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1025,"Manti, West",16B,35,,7.0,42,,,,87.0,109.0,,7,35|7|42|109|87|8.3|48.6,,"16B EA1025 Manti, West 35 7 42 109 87 8.3 48.6",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,35,7,42.0,109.0,87.0,8.3,48.6,,,,,,,,
2024,2025,24_bg_report.pdf,83,Big Game,,Antlerless Elk,EA1040,"Monroe, Koosharem Valley",23,1,,0.0,1,,,,4.0,6.0,,7,1|0|1|6|4|2.5|25.0,,"23 EA1040 Monroe, Koosharem Valley 1 0 1 6 4 2.5 25.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,1,0,1.0,6.0,4.0,2.5,25.0,,,,,,,,
2024,2025,24_bg_report.pdf,84,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1228,Morgan-South Rich,4,10,,2.0,12,,,,78.0,98.0,,7,10|2|12|98|78|2.9|14.7,,4 EA1228 Morgan-South Rich 10 2 12 98 78 2.9 14.7,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,10,2,12.0,98.0,78.0,2.9,14.7,,,,,,,,
2024,2025,24_bg_report.pdf,84,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1229,Morgan-South Rich,4,81,,4.0,85,,,,159.0,174.0,,7,81|4|85|174|159|3.5|53.6,,4 EA1229 Morgan-South Rich 81 4 85 174 159 3.5 53.6,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,81,4,85.0,174.0,159.0,3.5,53.6,,,,,,,,
2024,2025,24_bg_report.pdf,84,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1044,"Morgan-South Rich, South Rich",4,8,,3.0,11,,,,24.0,35.0,,7,8|3|11|35|24|3.2|47.1,,"4 EA1044 Morgan-South Rich, South Rich 8 3 11 35 24 3.2 47.1",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,8,3,11.0,35.0,24.0,3.2,47.1,,,,,,,,
2024,2025,24_bg_report.pdf,84,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1049,"Mt Dutton, Deep Creek",24,14,,3.0,17,,,,60.0,72.0,,7,14|3|17|72|60|4.6|28.1,,"24 EA1049 Mt Dutton, Deep Creek 14 3 17 72 60 4.6 28.1",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,14,3,17.0,72.0,60.0,4.6,28.1,,,,,,,,
2024,2025,24_bg_report.pdf,84,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1021,Nebo,16A,59,,9.0,68,,,,185.0,197.0,,7,59|9|68|197|185|4.1|37.1,,16A EA1021 Nebo 59 9 68 197 185 4.1 37.1,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,59,9,68.0,197.0,185.0,4.1,37.1,,,,,,,,
2024,2025,24_bg_report.pdf,84,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1208,Nebo,16A,92,,4.0,96,,,,199.0,219.0,,7,92|4|96|219|199|6.3|48.4,,16A EA1208 Nebo 92 4 96 219 199 6.3 48.4,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,92,4,96.0,219.0,199.0,6.3,48.4,,,,,,,,
2024,2025,24_bg_report.pdf,84,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1207,"Nebo, Moroni Hills",16A,2,,0.0,2,,,,8.0,10.0,,7,2|0|2|10|8|4.1|25.0,,"16A EA1207 Nebo, Moroni Hills 2 0 2 10 8 4.1 25.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,2,0,2.0,10.0,8.0,4.1,25.0,,,,,,,,
2024,2025,24_bg_report.pdf,84,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1226,"Nebo, Moroni Hills",16A,0,,1.0,1,,,,8.0,9.0,,7,0|1|1|9|8|4.1|12.5,,"16A EA1226 Nebo, Moroni Hills 0 1 1 9 8 4.1 12.5",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,0,1,1.0,9.0,8.0,4.1,12.5,,,,,,,,
